"state_name","Date","race_grp","coverage","project"
"Virginia",2021-10-06,"Black","78",1
"Virginia",2021-10-06,"Hispanic","90%+",1
"Virginia",2021-10-06,"White","77",1
"Virginia",2021-10-07,"Asian","100",1
"Virginia",2021-10-07,"Black","78",1
"Virginia",2021-10-07,"Hispanic","90%+",1
"Virginia",2021-10-07,"White","77",1
"Virginia",2021-10-08,"Asian","100",1
"Virginia",2021-10-08,"Black","78",1
"Virginia",2021-10-08,"Hispanic","90%+",1
"Virginia",2021-10-08,"White","77",1
"Virginia",2021-10-09,"Asian","100",1
"Virginia",2021-10-09,"Black","78",1
"Virginia",2021-10-09,"Hispanic","90%+",1
"Virginia",2021-10-09,"White","77",1
"Virginia",2021-10-10,"Asian","100",1
"Virginia",2021-10-10,"Black","78",1
"Virginia",2021-10-10,"Hispanic","90%+",1
"Virginia",2021-10-10,"White","77",1
"Virginia",2021-10-11,"Asian","100",1
"Virginia",2021-10-11,"Black","79",1
"Virginia",2021-10-11,"Hispanic","90%+",1
"Virginia",2021-10-11,"White","78",1
"Virginia",2021-10-12,"Asian","100",1
"Virginia",2021-10-12,"Black","79",1
"Virginia",2021-10-12,"Hispanic","90%+",1
"Virginia",2021-10-12,"White","78",1
"Virginia",2021-10-13,"Asian","100",1
"Virginia",2021-10-13,"Black","79",1
"Virginia",2021-10-13,"Hispanic","90%+",1
"Virginia",2021-10-13,"White","78",1
"Virginia",2021-10-14,"Asian","100",1
"Virginia",2021-10-14,"Black","79",1
"Virginia",2021-10-14,"Hispanic","90%+",1
"Virginia",2021-10-14,"White","78",1
"Virginia",2021-10-15,"Asian","100",1
"Virginia",2021-10-15,"Black","79",1
"Virginia",2021-10-15,"Hispanic","90%+",1
"Virginia",2021-10-15,"White","78",1
"Virginia",2021-10-16,"Asian","100",1
"Virginia",2021-10-16,"Black","79",1
"Virginia",2021-10-16,"Hispanic","90%+",1
"Virginia",2021-10-16,"White","78",1
"Virginia",2021-10-17,"Asian","100",1
"Virginia",2021-10-17,"Black","80",1
"Virginia",2021-10-17,"Hispanic","90%+",1
"Virginia",2021-10-17,"White","78",1
"Virginia",2021-10-18,"Asian","100",1
"Virginia",2021-10-18,"Black","80",1
"Virginia",2021-10-18,"Hispanic","90%+",1
"Virginia",2021-10-18,"White","78",1
"Virginia",2021-10-19,"Asian","100",1
"Virginia",2021-10-19,"Black","80",1
"Virginia",2021-10-19,"Hispanic","90%+",1
"Virginia",2021-10-19,"White","78",1
"Virginia",2021-10-20,"Asian","100",1
"Virginia",2021-10-20,"Black","80",1
"Virginia",2021-10-20,"Hispanic","90%+",1
"Virginia",2021-10-20,"White","78",1
"Virginia",2021-10-21,"Asian","100",1
"Virginia",2021-10-21,"Black","80",1
"Virginia",2021-10-21,"Hispanic","90%+",1
"Virginia",2021-10-21,"White","78",1
"Virginia",2021-10-22,"Asian","100",1
"Virginia",2021-10-22,"Black","80",1
"Virginia",2021-10-22,"Hispanic","90%+",1
"Virginia",2021-10-22,"White","78",1
"Virginia",2021-10-23,"Asian","100",1
"Virginia",2021-10-23,"Black","80",1
"Virginia",2021-10-23,"Hispanic","90%+",1
"Virginia",2021-10-23,"White","79",1
"Virginia",2021-10-24,"Asian","100",1
"Virginia",2021-10-24,"Black","81",1
"Virginia",2021-10-24,"Hispanic","90%+",1
"Virginia",2021-10-24,"White","79",1
"Virginia",2021-10-25,"Asian","100",1
"Virginia",2021-10-25,"Black","81",1
"Virginia",2021-10-25,"Hispanic","90%+",1
"Virginia",2021-10-25,"White","79",1
"Virginia",2021-10-26,"Asian","100",1
"Virginia",2021-10-26,"Black","81",1
"Virginia",2021-10-26,"Hispanic","90%+",1
"Virginia",2021-10-26,"White","79",1
"Virginia",2021-10-27,"Asian","100",1
"Virginia",2021-10-27,"Black","81",1
"Virginia",2021-10-27,"Hispanic","90%+",1
"Virginia",2021-10-27,"White","79",1
"Virginia",2021-10-28,"Asian","100",1
"Virginia",2021-10-28,"Black","81",1
"Virginia",2021-10-28,"Hispanic","90%+",1
"Virginia",2021-10-28,"White","79",1
"Virginia",2021-10-29,"Asian","100",1
"Virginia",2021-10-29,"Black","81",1
"Virginia",2021-10-29,"Hispanic","90%+",1
"Virginia",2021-10-29,"White","79",1
"Virginia",2021-10-30,"Asian","100",1
"Virginia",2021-10-30,"Black","81",1
"Virginia",2021-10-30,"Hispanic","90%+",1
"Virginia",2021-10-30,"White","79",1
"Virginia",2021-10-31,"Asian","100",1
"Virginia",2021-10-31,"Black","82",1
"Virginia",2021-10-31,"Hispanic","90%+",1
"Virginia",2021-10-31,"White","79",1
"Virginia",2021-11-01,"Asian","100",1
"Virginia",2021-11-01,"Black","82",1
"Virginia",2021-11-01,"Hispanic","90%+",1
"Virginia",2021-11-01,"White","79",1
"Virginia",2021-11-02,"Asian","100",1
"Virginia",2021-11-02,"Black","82",1
"Virginia",2021-11-02,"Hispanic","90%+",1
"Virginia",2021-11-02,"White","79",1
"Virginia",2021-11-03,"Asian","100",1
"Virginia",2021-11-03,"Black","82",1
"Virginia",2021-11-03,"Hispanic","90%+",1
"Virginia",2021-11-03,"White","79",1
"Virginia",2021-11-04,"Asian","100",1
"Virginia",2021-11-04,"Black","82",1
"Virginia",2021-11-04,"Hispanic","90%+",1
"Virginia",2021-11-04,"White","79",1
"Virginia",2021-11-05,"Asian","100",1
"Virginia",2021-11-05,"Black","82",1
"Virginia",2021-11-05,"Hispanic","90%+",1
"Virginia",2021-11-05,"White","80",1
"Virginia",2021-11-06,"Asian","100",1
"Virginia",2021-11-06,"Black","82",1
"Virginia",2021-11-06,"Hispanic","90%+",1
"Virginia",2021-11-06,"White","80",1
"Virginia",2021-11-07,"Asian","100",1
"Virginia",2021-11-07,"Black","83",1
"Virginia",2021-11-07,"Hispanic","90%+",1
"Virginia",2021-11-07,"White","80",1
"Virginia",2021-11-08,"Asian","100",1
"Virginia",2021-11-08,"Black","83",1
"Virginia",2021-11-08,"Hispanic","90%+",1
"Virginia",2021-11-08,"White","80",1
"Virginia",2021-11-09,"Asian","100",1
"Virginia",2021-11-09,"Black","83",1
"Virginia",2021-11-09,"Hispanic","90%+",1
"Virginia",2021-11-09,"White","80",1
"Virginia",2021-11-10,"Asian","100",1
"Virginia",2021-11-10,"Black","83",1
"Virginia",2021-11-10,"Hispanic","90%+",1
"Virginia",2021-11-10,"White","80",1
"Virginia",2021-11-11,"Asian","100",1
"Virginia",2021-11-11,"Black","83",1
"Virginia",2021-11-11,"Hispanic","90%+",1
"Virginia",2021-11-11,"White","80",1
"Virginia",2021-11-12,"Asian","100",1
"Virginia",2021-11-12,"Black","83",1
"Virginia",2021-11-12,"Hispanic","90%+",1
"Virginia",2021-11-12,"White","80",1
"Virginia",2021-11-13,"Asian","100",1
"Virginia",2021-11-13,"Black","83",1
"Virginia",2021-11-13,"Hispanic","90%+",1
"Virginia",2021-11-13,"White","80",1
"Virginia",2021-11-14,"Asian","100",1
"Virginia",2021-11-14,"Black","83",1
"Virginia",2021-11-14,"Hispanic","90%+",1
"Virginia",2021-11-14,"White","80",1
"Virginia",2021-11-15,"Asian","100",1
"Virginia",2021-11-15,"Black","84",1
"Virginia",2021-11-15,"Hispanic","90%+",1
"Virginia",2021-11-15,"White","80",1
"Virginia",2021-11-16,"Asian","100",1
"Virginia",2021-11-16,"Black","84",1
"Virginia",2021-11-16,"Hispanic","90%+",1
"Virginia",2021-11-16,"White","80",1
"Virginia",2021-11-17,"Asian","100",1
"Virginia",2021-11-17,"Black","84",1
"Virginia",2021-11-17,"Hispanic","90%+",1
"Virginia",2021-11-17,"White","80",1
"Virginia",2021-11-18,"Asian","100",1
"Virginia",2021-11-18,"Black","84",1
"Virginia",2021-11-18,"Hispanic","90%+",1
"Virginia",2021-11-18,"White","80",1
"Virginia",2021-11-19,"Asian","100",1
"Virginia",2021-11-19,"Black","84",1
"Virginia",2021-11-19,"Hispanic","90%+",1
"Virginia",2021-11-19,"White","81",1
"Virginia",2021-11-20,"Asian","100",1
"Virginia",2021-11-20,"Black","84",1
"Virginia",2021-11-20,"Hispanic","90%+",1
"Virginia",2021-11-20,"White","81",1
"Virginia",2021-11-21,"Asian","100",1
"Virginia",2021-11-21,"Black","84",1
"Virginia",2021-11-21,"Hispanic","90%+",1
"Virginia",2021-11-21,"White","81",1
"Virginia",2021-11-22,"Asian","100",1
"Virginia",2021-11-22,"Black","84",1
"Virginia",2021-11-22,"Hispanic","90%+",1
"Virginia",2021-11-22,"White","81",1
"Virginia",2021-11-23,"Asian","100",1
"Virginia",2021-11-23,"Black","85",1
"Virginia",2021-11-23,"Hispanic","90%+",1
"Virginia",2021-11-23,"White","81",1
"Virginia",2021-11-24,"Asian","100",1
"Virginia",2021-11-24,"Black","85",1
"Virginia",2021-11-24,"Hispanic","90%+",1
"Virginia",2021-11-24,"White","81",1
"Virginia",2021-11-25,"Asian","100",1
"Virginia",2021-11-25,"Black","85",1
"Virginia",2021-11-25,"Hispanic","90%+",1
"Virginia",2021-11-25,"White","81",1
"Virginia",2021-11-26,"Asian","100",1
"Virginia",2021-11-26,"Black","85",1
"Virginia",2021-11-26,"Hispanic","90%+",1
"Virginia",2021-11-26,"White","81",1
"Virginia",2021-11-27,"Asian","100",1
"Virginia",2021-11-27,"Black","85",1
"Virginia",2021-11-27,"Hispanic","90%+",1
"Virginia",2021-11-27,"White","81",1
"Virginia",2021-11-28,"Asian","100",1
"Virginia",2021-11-28,"Black","85",1
"Virginia",2021-11-28,"Hispanic","90%+",1
"Virginia",2021-11-28,"White","81",1
"Virginia",2021-11-29,"Asian","100",1
"Virginia",2021-11-29,"Black","85",1
"Virginia",2021-11-29,"Hispanic","90%+",1
"Virginia",2021-11-29,"White","81",1
"Virginia",2021-11-30,"Asian","100",1
"Virginia",2021-11-30,"Black","85",1
"Virginia",2021-11-30,"Hispanic","90%+",1
"Virginia",2021-11-30,"White","81",1
"Virginia",2021-12-01,"Asian","100",1
"Virginia",2021-12-01,"Black","85",1
"Virginia",2021-12-01,"Hispanic","90%+",1
"Virginia",2021-12-01,"White","81",1
"Virginia",2021-12-02,"Asian","100",1
"Virginia",2021-12-02,"Black","86",1
"Virginia",2021-12-02,"Hispanic","90%+",1
"Virginia",2021-12-02,"White","81",1
"Virginia",2021-12-03,"Asian","100",1
"Virginia",2021-12-03,"Black","86",1
"Virginia",2021-12-03,"Hispanic","90%+",1
"Virginia",2021-12-03,"White","82",1
"Virginia",2021-12-04,"Asian","100",1
"Virginia",2021-12-04,"Black","86",1
"Virginia",2021-12-04,"Hispanic","90%+",1
"Virginia",2021-12-04,"White","82",1
"Virginia",2021-12-05,"Asian","100",1
"Virginia",2021-12-05,"Black","86",1
"Virginia",2021-12-05,"Hispanic","90%+",1
"Virginia",2021-12-05,"White","82",1
"Virginia",2021-12-06,"Asian","100",1
"Virginia",2021-12-06,"Black","86",1
"Virginia",2021-12-06,"Hispanic","90%+",1
"Virginia",2021-12-06,"White","82",1
"Virginia",2021-12-07,"Asian","100",1
"Virginia",2021-12-07,"Black","86",1
"Virginia",2021-12-07,"Hispanic","90%+",1
"Virginia",2021-12-07,"White","82",1
"Virginia",2021-12-08,"Asian","100",1
"Virginia",2021-12-08,"Black","86",1
"Virginia",2021-12-08,"Hispanic","90%+",1
"Virginia",2021-12-08,"White","82",1
"Virginia",2021-12-09,"Asian","100",1
"Virginia",2021-12-09,"Black","86",1
"Virginia",2021-12-09,"Hispanic","90%+",1
"Virginia",2021-12-09,"White","82",1
"Virginia",2021-12-10,"Asian","100",1
"Virginia",2021-12-10,"Black","86",1
"Virginia",2021-12-10,"Hispanic","90%+",1
"Virginia",2021-12-10,"White","82",1
"Virginia",2021-12-11,"Asian","100",1
"Virginia",2021-12-11,"Black","86",1
"Virginia",2021-12-11,"Hispanic","90%+",1
"Virginia",2021-12-11,"White","82",1
"Virginia",2021-12-12,"Asian","100",1
"Virginia",2021-12-12,"Black","87",1
"Virginia",2021-12-12,"Hispanic","90%+",1
"Virginia",2021-12-12,"White","82",1
"Virginia",2021-12-13,"Asian","100",1
"Virginia",2021-12-13,"Black","87",1
"Virginia",2021-12-13,"Hispanic","90%+",1
"Virginia",2021-12-13,"White","82",1
"Virginia",2021-12-14,"Asian","100",1
"Virginia",2021-12-14,"Black","87",1
"Virginia",2021-12-14,"Hispanic","90%+",1
"Virginia",2021-12-14,"White","82",1
"Virginia",2021-12-15,"Asian","100",1
"Virginia",2021-12-15,"Black","87",1
"Virginia",2021-12-15,"Hispanic","90%+",1
"Virginia",2021-12-15,"White","82",1
"Virginia",2021-12-16,"Asian","100",1
"Virginia",2021-12-16,"Black","87",1
"Virginia",2021-12-16,"Hispanic","90%+",1
"Virginia",2021-12-16,"White","82",1
"Virginia",2021-12-17,"Asian","100",1
"Virginia",2021-12-17,"Black","87",1
"Virginia",2021-12-17,"Hispanic","90%+",1
"Virginia",2021-12-17,"White","82",1
"Virginia",2021-12-18,"Asian","100",1
"Virginia",2021-12-18,"Black","87",1
"Virginia",2021-12-18,"Hispanic","90%+",1
"Virginia",2021-12-18,"White","83",1
"Virginia",2021-12-19,"Asian","100",1
"Virginia",2021-12-19,"Black","87",1
"Virginia",2021-12-19,"Hispanic","90%+",1
"Virginia",2021-12-19,"White","83",1
"Virginia",2021-12-20,"Asian","100",1
"Virginia",2021-12-20,"Black","87",1
"Virginia",2021-12-20,"Hispanic","90%+",1
"Virginia",2021-12-20,"White","83",1
"Virginia",2021-12-21,"Asian","100",1
"Virginia",2021-12-21,"Black","87",1
"Virginia",2021-12-21,"Hispanic","90%+",1
"Virginia",2021-12-21,"White","83",1
"Virginia",2021-12-22,"Asian","100",1
"Virginia",2021-12-22,"Black","88",1
"Virginia",2021-12-22,"Hispanic","90%+",1
"Virginia",2021-12-22,"White","83",1
"Virginia",2021-12-23,"Asian","100",1
"Virginia",2021-12-23,"Black","88",1
"Virginia",2021-12-23,"Hispanic","90%+",1
"Virginia",2021-12-23,"White","83",1
"Virginia",2021-12-24,"Asian","100",1
"Virginia",2021-12-24,"Black","88",1
"Virginia",2021-12-24,"Hispanic","90%+",1
"Virginia",2021-12-24,"White","83",1
"Virginia",2021-12-25,"Asian","100",1
"Virginia",2021-12-25,"Black","88",1
"Virginia",2021-12-25,"Hispanic","90%+",1
"Virginia",2021-12-25,"White","83",1
"Virginia",2021-12-26,"Asian","100",1
"Virginia",2021-12-26,"Black","88",1
"Virginia",2021-12-26,"Hispanic","90%+",1
"Virginia",2021-12-26,"White","83",1
"Virginia",2021-12-27,"Asian","100",1
"Virginia",2021-12-27,"Black","88",1
"Virginia",2021-12-27,"Hispanic","90%+",1
"Virginia",2021-12-27,"White","83",1
"Virginia",2021-12-28,"Asian","100",1
"Virginia",2021-12-28,"Black","88",1
"Virginia",2021-12-28,"Hispanic","90%+",1
"Virginia",2021-12-28,"White","83",1
"Virginia",2021-12-29,"Asian","100",1
"Virginia",2021-12-29,"Black","88",1
"Virginia",2021-12-29,"Hispanic","90%+",1
"Virginia",2021-12-29,"White","83",1
"Virginia",2021-12-30,"Asian","100",1
"Virginia",2021-12-30,"Black","88",1
"Virginia",2021-12-30,"Hispanic","90%+",1
"Virginia",2021-12-30,"White","83",1
"Virginia",2021-12-31,"Asian","100",1
"Virginia",2021-12-31,"Black","88",1
"Virginia",2021-12-31,"Hispanic","90%+",1
"Virginia",2021-12-31,"White","83",1
"Virginia",2022-01-01,"Asian","100",1
"Virginia",2022-01-01,"Black","88",1
"Virginia",2022-01-01,"Hispanic","90%+",1
"Virginia",2022-01-01,"White","83",1
"Virginia",2021-03-01,"All","19",0
"Virginia",2021-03-15,"All","26",0
"Virginia",2021-03-29,"All","35",0
"Virginia",2021-04-05,"All","41",0
"Virginia",2021-04-12,"All","46",0
"Virginia",2021-04-19,"All","50",0
"Virginia",2021-04-26,"All","53",0
"Virginia",2021-05-03,"All","56",0
"Virginia",2021-05-10,"All","58",0
"Virginia",2021-05-17,"All","58",0
"Virginia",2021-05-24,"All","61",0
"Virginia",2021-06-07,"All","63",0
"Virginia",2021-06-14,"All","64",0
"Virginia",2021-06-21,"All","65",0
"Virginia",2021-06-28,"All","66",0
"Virginia",2021-07-06,"All","67",0
"Virginia",2021-07-19,"All","70",0
"Virginia",2021-08-02,"All","72",0
"Virginia",2021-08-16,"All","74",0
"Virginia",2021-09-07,"All","77",0
"Virginia",2021-09-20,"All","79",0
"Virginia",2021-09-21,"All","79",1
"Virginia",2021-09-22,"All","79",1
"Virginia",2021-09-23,"All","79",1
"Virginia",2021-09-24,"All","79",1
"Virginia",2021-09-25,"All","79",1
"Virginia",2021-09-26,"All","79",1
"Virginia",2021-09-27,"All","80",1
"Virginia",2021-09-28,"All","80",1
"Virginia",2021-09-29,"All","80",1
"Virginia",2021-09-30,"All","80",1
"Virginia",2021-10-01,"All","80",1
"Virginia",2021-10-02,"All","80",1
"Virginia",2021-10-03,"All","80",1
"Virginia",2021-10-04,"All","80",1
"Virginia",2021-10-05,"All","80",1
"Virginia",2021-10-06,"All","80",1
"Virginia",2021-10-07,"All","80",1
"Virginia",2021-10-08,"All","81",1
"Virginia",2021-10-09,"All","81",1
"Virginia",2021-10-10,"All","81",1
"Virginia",2021-10-11,"All","81",1
"Virginia",2021-10-12,"All","81",1
"Virginia",2021-10-13,"All","81",1
"Virginia",2021-10-14,"All","81",1
"Virginia",2021-10-15,"All","81",1
"Virginia",2021-10-16,"All","81",1
"Virginia",2021-10-17,"All","81",1
"Virginia",2021-10-18,"All","81",1
"Virginia",2021-10-19,"All","82",1
"Virginia",2021-10-20,"All","82",1
"Virginia",2021-10-21,"All","82",1
"Virginia",2021-10-22,"All","82",1
"Virginia",2021-10-23,"All","82",1
"Virginia",2021-10-24,"All","82",1
"Virginia",2021-10-25,"All","82",1
"Virginia",2021-10-26,"All","82",1
"Virginia",2021-10-27,"All","82",1
"Virginia",2021-10-28,"All","82",1
"Virginia",2021-10-29,"All","82",1
"Virginia",2021-10-30,"All","83",1
"Virginia",2021-10-31,"All","83",1
"Virginia",2021-11-01,"All","83",1
"Virginia",2021-11-02,"All","83",1
"Virginia",2021-11-03,"All","83",1
"Virginia",2021-11-04,"All","83",1
"Virginia",2021-11-05,"All","83",1
"Virginia",2021-11-06,"All","83",1
"Virginia",2021-11-07,"All","83",1
"Virginia",2021-11-08,"All","83",1
"Virginia",2021-11-09,"All","83",1
"Virginia",2021-11-10,"All","83",1
"Virginia",2021-11-11,"All","83",1
"Virginia",2021-11-12,"All","84",1
"Virginia",2021-11-13,"All","84",1
"Virginia",2021-11-14,"All","84",1
"Virginia",2021-11-15,"All","84",1
"Virginia",2021-11-16,"All","84",1
"Virginia",2021-11-17,"All","84",1
"Virginia",2021-11-18,"All","84",1
"Virginia",2021-11-19,"All","84",1
"Virginia",2021-11-20,"All","84",1
"Virginia",2021-11-21,"All","84",1
"Virginia",2021-11-22,"All","84",1
"Virginia",2021-11-23,"All","84",1
"Virginia",2021-11-24,"All","84",1
"Virginia",2021-11-25,"All","85",1
"Virginia",2021-11-26,"All","85",1
"Virginia",2021-11-27,"All","85",1
"Virginia",2021-11-28,"All","85",1
"Virginia",2021-11-29,"All","85",1
"Virginia",2021-11-30,"All","85",1
"Virginia",2021-12-01,"All","85",1
"Virginia",2021-12-02,"All","85",1
"Virginia",2021-12-03,"All","85",1
"Virginia",2021-12-04,"All","85",1
"Virginia",2021-12-05,"All","85",1
"Virginia",2021-12-06,"All","85",1
"Virginia",2021-12-07,"All","85",1
"Virginia",2021-12-08,"All","85",1
"Virginia",2021-12-09,"All","85",1
"Virginia",2021-12-10,"All","86",1
"Virginia",2021-12-11,"All","86",1
"Virginia",2021-12-12,"All","86",1
"Virginia",2021-12-13,"All","86",1
"Virginia",2021-12-14,"All","86",1
"Virginia",2021-12-15,"All","86",1
"Virginia",2021-12-16,"All","86",1
"Virginia",2021-12-17,"All","86",1
"Virginia",2021-12-18,"All","86",1
"Virginia",2021-12-19,"All","86",1
"Virginia",2021-12-20,"All","86",1
"Virginia",2021-12-21,"All","86",1
"Virginia",2021-12-22,"All","86",1
"Virginia",2021-12-23,"All","86",1
"Virginia",2021-12-24,"All","86",1
"Virginia",2021-12-25,"All","86",1
"Virginia",2021-12-26,"All","87",1
"Virginia",2021-12-27,"All","87",1
"Virginia",2021-12-28,"All","87",1
"Virginia",2021-12-29,"All","87",1
"Virginia",2021-12-30,"All","87",1
"Virginia",2021-12-31,"All","87",1
"Virginia",2022-01-01,"All","87",1
"Washington",2021-03-01,"Asian","18",0
"Washington",2021-03-15,"Asian","28",0
"Washington",2021-03-29,"Asian","36",0
"Washington",2021-04-05,"Asian","45",0
"Washington",2021-04-12,"Asian","51",0
"Washington",2021-04-19,"Asian","61",0
"Washington",2021-04-26,"Asian","66",0
"Washington",2021-05-03,"Asian","77",0
"Washington",2021-05-10,"Asian","81",0
"Washington",2021-05-17,"Asian","86",0
"Washington",2021-05-24,"Asian","89",0
"Washington",2021-06-07,"Asian","90%+",0
"Washington",2021-06-14,"Asian","90%+",0
"Washington",2021-06-21,"Asian","90%+",0
"Washington",2021-06-28,"Asian","100",0
"Washington",2021-07-06,"Asian","100",0
"Washington",2021-07-19,"Asian","100",0
"Washington",2021-08-02,"Asian","100",0
"Washington",2021-08-16,"Asian","100",0
"Washington",2021-09-07,"Asian","100",0
"Washington",2021-09-20,"Asian","100",0
"Washington",2021-03-01,"Black","11",0
"Washington",2021-03-15,"Black","16",0
"Washington",2021-03-29,"Black","30",0
"Washington",2021-04-05,"Black","34",0
"Washington",2021-04-12,"Black","38",0
"Washington",2021-04-19,"Black","41",0
"Washington",2021-04-26,"Black","45",0
"Washington",2021-05-03,"Black","48",0
"Washington",2021-05-10,"Black","50",0
"Washington",2021-05-17,"Black","53",0
"Washington",2021-05-24,"Black","55",0
"Washington",2021-06-07,"Black","58",0
"Washington",2021-06-14,"Black","60",0
"Washington",2021-06-21,"Black","61",0
"Washington",2021-06-28,"Black","62",0
"Washington",2021-07-06,"Black","63",0
"Washington",2021-07-19,"Black","64",0
"Washington",2021-08-02,"Black","65",0
"Washington",2021-08-16,"Black","68",0
"Washington",2021-09-07,"Black","90%+",0
"Washington",2021-09-20,"Black","90%+",0
"Washington",2021-03-01,"Hispanic","9",0
"Washington",2021-03-15,"Hispanic","12",0
"Washington",2021-03-29,"Hispanic","22",0
"Washington",2021-04-05,"Hispanic","25",0
"Washington",2021-04-12,"Hispanic","29",0
"Washington",2021-04-19,"Hispanic","35",0
"Washington",2021-04-26,"Hispanic","38",0
"Washington",2021-05-03,"Hispanic","41",0
"Washington",2021-05-10,"Hispanic","43",0
"Washington",2021-05-17,"Hispanic","45",0
"Washington",2021-05-24,"Hispanic","53",0
"Washington",2021-06-07,"Hispanic","56",0
"Washington",2021-06-14,"Hispanic","57",0
"Washington",2021-06-21,"Hispanic","59",0
"Washington",2021-06-28,"Hispanic","60",0
"Washington",2021-07-06,"Hispanic","61",0
"Washington",2021-07-19,"Hispanic","68",0
"Washington",2021-08-02,"Hispanic","70",0
"Washington",2021-08-16,"Hispanic","73",0
"Washington",2021-09-07,"Hispanic","73",0
"Washington",2021-09-20,"Hispanic","73",0
"Washington",2021-03-01,"White","20",0
"Washington",2021-03-15,"White","28",0
"Washington",2021-03-29,"White","36",0
"Washington",2021-04-05,"White","40",0
"Washington",2021-04-12,"White","45",0
"Washington",2021-04-19,"White","48",0
"Washington",2021-04-26,"White","53",0
"Washington",2021-05-03,"White","56",0
"Washington",2021-05-10,"White","58",0
"Washington",2021-05-17,"White","61",0
"Washington",2021-05-24,"White","63",0
"Washington",2021-06-07,"White","67",0
"Washington",2021-06-14,"White","68",0
"Washington",2021-06-21,"White","69",0
"Washington",2021-06-28,"White","70",0
"Washington",2021-07-06,"White","71",0
"Washington",2021-07-19,"White","71",0
"Washington",2021-08-02,"White","73",0
"Washington",2021-08-16,"White","75",0
"Washington",2021-09-07,"White","75",0
"Washington",2021-09-20,"White","75",0
"Washington",2021-09-21,"Asian","100",1
"Washington",2021-09-21,"Black","90%+",1
"Washington",2021-09-21,"Hispanic","73",1
"Washington",2021-09-21,"White","75",1
"Washington",2021-09-22,"Asian","100",1
"Washington",2021-09-22,"Black","90%+",1
"Washington",2021-09-22,"Hispanic","73",1
"Washington",2021-09-22,"White","75",1
"Washington",2021-09-23,"Asian","100",1
"Washington",2021-09-23,"Black","90%+",1
"Washington",2021-09-23,"Hispanic","73",1
"Washington",2021-09-23,"White","75",1
"Washington",2021-09-24,"Asian","100",1
"Washington",2021-09-24,"Black","90%+",1
"Washington",2021-09-24,"Hispanic","73",1
"Washington",2021-09-24,"White","75",1
"Washington",2021-09-25,"Asian","100",1
"Washington",2021-09-25,"Black","90%+",1
"Washington",2021-09-25,"Hispanic","73",1
"Washington",2021-09-25,"White","75",1
"Washington",2021-09-26,"Asian","100",1
"Washington",2021-09-26,"Black","90%+",1
"Washington",2021-09-26,"Hispanic","73",1
"Washington",2021-09-26,"White","75",1
"Washington",2021-09-27,"Asian","100",1
"Washington",2021-09-27,"Black","90%+",1
"Washington",2021-09-27,"Hispanic","73",1
"Washington",2021-09-27,"White","75",1
"Washington",2021-09-28,"Asian","100",1
"Washington",2021-09-28,"Black","90%+",1
"Washington",2021-09-28,"Hispanic","73",1
"Washington",2021-09-28,"White","75",1
"Washington",2021-09-29,"Asian","100",1
"Washington",2021-09-29,"Black","90%+",1
"Washington",2021-09-29,"Hispanic","73",1
"Washington",2021-09-29,"White","75",1
"Washington",2021-09-30,"Asian","100",1
"Washington",2021-09-30,"Black","90%+",1
"Washington",2021-09-30,"Hispanic","73",1
"Washington",2021-09-30,"White","75",1
"Washington",2021-10-01,"Asian","100",1
"Washington",2021-10-01,"Black","90%+",1
"Washington",2021-10-01,"Hispanic","73",1
"Washington",2021-10-01,"White","75",1
"Washington",2021-10-02,"Asian","100",1
"Washington",2021-10-02,"Black","90%+",1
"Washington",2021-10-02,"Hispanic","73",1
"Washington",2021-10-02,"White","75",1
"Washington",2021-10-03,"Asian","100",1
"Washington",2021-10-03,"Black","90%+",1
"Washington",2021-10-03,"Hispanic","73",1
"Washington",2021-10-03,"White","75",1
"Washington",2021-10-04,"Asian","100",1
"Washington",2021-10-04,"Black","90%+",1
"Washington",2021-10-04,"Hispanic","73",1
"Washington",2021-10-04,"White","75",1
"Washington",2021-10-05,"Asian","100",1
"Washington",2021-10-05,"Black","90%+",1
"Washington",2021-10-05,"Hispanic","73",1
"Washington",2021-10-05,"White","75",1
"Washington",2021-10-06,"Asian","100",1
"Washington",2021-10-06,"Black","90%+",1
"Washington",2021-10-06,"Hispanic","73",1
"Washington",2021-10-06,"White","75",1
"Washington",2021-10-07,"Asian","100",1
"Washington",2021-10-07,"Black","90%+",1
"Washington",2021-10-07,"Hispanic","73",1
"Washington",2021-10-07,"White","75",1
"Washington",2021-10-08,"Asian","100",1
"Washington",2021-10-08,"Black","90%+",1
"Washington",2021-10-08,"Hispanic","73",1
"Washington",2021-10-08,"White","75",1
"Washington",2021-10-09,"Asian","100",1
"Washington",2021-10-09,"Black","90%+",1
"Washington",2021-10-09,"Hispanic","73",1
"Washington",2021-10-09,"White","75",1
"Washington",2021-10-10,"Asian","100",1
"Washington",2021-10-10,"Black","90%+",1
"Washington",2021-10-10,"Hispanic","73",1
"Washington",2021-10-10,"White","75",1
"Washington",2021-10-11,"Asian","100",1
"Washington",2021-10-11,"Black","90%+",1
"Washington",2021-10-11,"Hispanic","73",1
"Washington",2021-10-11,"White","75",1
"Washington",2021-10-12,"Asian","100",1
"Washington",2021-10-12,"Black","90%+",1
"Washington",2021-10-12,"Hispanic","73",1
"Washington",2021-10-12,"White","75",1
"Washington",2021-10-13,"Asian","100",1
"Washington",2021-10-13,"Black","90%+",1
"Washington",2021-10-13,"Hispanic","73",1
